Id,Name,Avatar,Address,Tel,Business,Service,Photo,Created at,Updated at,Intro,Province,City,Area,Service replace,Photo replace
6034,亦庄尚武功夫馆,http://i2.s2.dpfile.com/pc/926181cbfdf7cd02fbe840a65be72df4(249x249)/thumb.jpg,亦庄开发区一品亦庄小区(近汉阳生活馆),18610317655,全天,"[""健身""]","[""http://i3.s2.dpfile.com/pc/926181cbfdf7cd02fbe840a65be72df4(1000c1000)/thumb.jpg""]",2015-11-22 13:40:42 +0800,2015-11-22 13:40:42 +0800,,北京市,北京市,大兴区,[],[]
6033,小恒跆拳道,http://i1.s2.dpfile.com/pc/e4c8e2ecb4e2d4550d58f2cd5a92fb05(249x249)/thumb.jpg,其他康庄镇商业街,18046521858,09:00-21:00,[],"[""http://i3.s2.dpfile.com/pc/3e0c8cb99c1710d1b86260c5e321fcd3(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/6fc5bcc496e421081c641c39142ca542(1000c1000)/thumb.jpg""]",2015-11-22 13:40:30 +0800,2015-11-22 13:40:30 +0800,,北京市,北京市,延庆县,[],[]
6032,杰芳瑞跆拳道(劲松馆店),http://i3.s2.dpfile.com/pc/b125cfaec1a9b30eba8475d4d8da3dd6(249x249)/thumb.jpg,松榆南路松榆里京体健身中心(近劲松馆),"010-64802928,18101255356",周六下午15:30-17:00,[],,2015-11-22 13:40:18 +0800,2015-11-22 13:40:18 +0800,,北京市,北京市,朝阳区,[],[]
6031,世界空手道联盟北京空手道会(北京电影学院店),http://i1.s2.dpfile.com/pc/d415ba8a68a5c3bcd3c1b376d4f48533(249x249)/thumb.jpg,西土城路4号北京电影学院,010-86911097,周四19：00～20：30,[],"[""http://i2.s2.dpfile.com/pc/72d4c1dd2afb5288ad318fb7cb272e25(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/7a5c1bc18fe6ce4afa706694347e04e4(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/d9c31067baeaaf6046f23fa8d165d5d6(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/06c0bce21a99573de6506d70461dbb68(1000c1000)/thumb.jpg""]",2015-11-22 13:40:05 +0800,2015-11-22 13:40:05 +0800,,北京市,北京市,海淀区,[],[]
6030,速腾道馆,http://i1.s2.dpfile.com/pc/d40f64573022b4debdc22f06249aec12(249x249)/thumb.jpg,金融大街27号投资广场大厦B座B1楼,"",尚无营业时间,"[""健身""]","[""http://i1.s2.dpfile.com/pc/d40f64573022b4debdc22f06249aec12(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/22c5fca40de02d1d7873810e65157b1d(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/ff9a7a1fb924da234506aadc4bf01073(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/9d899b2a303c026ac982c4e537a307cd(1000c1000)/thumb.jpg""]",2015-11-22 13:39:53 +0800,2015-11-22 13:39:53 +0800,,北京市,北京市,西城区,[],[]
6029,武道口功夫健身俱乐部,http://i1.s2.dpfile.com/pc/2932dce732781ca4c6274ad5ba68c8ce(249x249)/thumb.jpg,王庄路27号北京城建四公司院内体育活动中心,010-62311798,每天10:00——21:00,[],"[""http://i1.s2.dpfile.com/pc/2932dce732781ca4c6274ad5ba68c8ce(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/3db0ad25975ec2911d77c40824b0cad5(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/a808c650ce33a08f1f8ddef61f3e7803(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/287c62e8e76412fc1e3b60c2b05be17a(1000c1000)/thumb.jpg""]",2015-11-22 13:39:41 +0800,2015-11-22 13:39:41 +0800,,北京市,北京市,海淀区,[],[]
6028,新源里少年之家跆拳道,http://i3.s2.dpfile.com/pc/fe16f5758d24c9aea805f6298fac4e5a(249x249)/thumb.jpg,三元桥三源里北小街甲1号(近京信大厦),010-64671710,尚无营业时间,[],"[""http://i3.s2.dpfile.com/pc/fe16f5758d24c9aea805f6298fac4e5a(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/59dbd59fb0532dbc55ad1022a03253f8(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/0431af1fee060d970d3154a22abb4ad3(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/ae480f4af579fab79f3c9ccedf3a062a(1000c1000)/thumb.jpg""]",2015-11-22 13:39:29 +0800,2015-11-22 13:39:29 +0800,,北京市,北京市,朝阳区,[],[]
6027,学院路散打俱乐部,http://i1.s2.dpfile.com/2011-05-28/8047835_b.jpg(249x249)/thumb.jpg,学院路二里庄社区活动中心(近北京科技大学),010-67846666,"周六上午10点-11点30   晚上6点-7点30

周日上午10点-11点30   晚上6点-7点30",[],,2015-11-22 13:39:11 +0800,2015-11-22 13:39:11 +0800,,北京市,北京市,海淀区,[],[]
6026,元融会空手道(北辰店),http://i1.s2.dpfile.com/pc/d6ed199d15defaeec96ccadc36085009(249x249)/thumb.jpg,朝阳区亚运村名人公寓A座301室,010-57283642,尚无营业时间,[],,2015-11-22 13:38:58 +0800,2015-11-22 13:38:58 +0800,,北京市,北京市,朝阳区,[],[]
6025,截拳道·印心会,http://i2.s2.dpfile.com/pc/77bb6d11f046d33b528dbb3f002d1904(249x249)/thumb.jpg,"百子湾路16号后现代城小区17号楼百子园(吉野家侧门上2楼,练功房).(近吉野家百子湾餐厅)",18612330187,周一 19:00-20:30; 周三 19:00-20:30;,[],"[""http://i2.s2.dpfile.com/pc/77bb6d11f046d33b528dbb3f002d1904(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/4782670bd608f9f2fdd3f47274ca661d(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/1d8c01a13947fafb4bdfdb83182b47b1(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/2fcd70dac22818756dcb363fb2fe35c0(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/eda935187c8bd0ece64f13e6bc7e5e1b(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/a27c0c0c9b5ff3312ffaaeaa2890f40b(1000c1000)/thumb.jpg""]",2015-11-22 13:38:45 +0800,2015-11-22 13:38:45 +0800,,北京市,北京市,朝阳区,[],[]
6024,宏博跆拳道,http://i2.s2.dpfile.com/pc/4e1b80609d08ac98f7bc74f59d03833b(249x249)/thumb.jpg,康庄路28号水晶广场10层,010-69298992,尚无营业时间,[],"[""http://i3.s2.dpfile.com/pc/eee566c87bd40937452241860067ecab(1000c1000)/thumb.jpg""]",2015-11-22 13:38:32 +0800,2015-11-22 13:38:32 +0800,,北京市,北京市,大兴区,[],[]
6023,玄武道场(雍和宫道场),http://i2.s2.dpfile.com/pc/8806a06d64513f4f3e9fe04002b80cda(249x249)/thumb.jpg,东滨河路3号雍和家园二期2号楼B2楼(近地坛公园北门),010-84210056,成人班：每周二、四晚7:45-8:45少儿班：每周六、日上午11:00-12:00,[],"[""http://i2.s2.dpfile.com/pc/8806a06d64513f4f3e9fe04002b80cda(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/e6ab585d1008ebdbbf18f707673e0302(1000c1000)/thumb.jpg""]",2015-11-22 13:38:17 +0800,2015-11-22 13:38:17 +0800,,北京市,北京市,东城区,[],[]
6022,颐青轩跆拳道(宋家庄店),http://i2.s2.dpfile.com/pc/638fed1d960d1dcdf54382e4953c81e1(249x249)/thumb.jpg,政馨园三区5号楼正华影城1楼(宋家庄地铁站c口东侧),4000615617,周六日10：00-11：30,[],,2015-11-22 13:38:03 +0800,2015-11-22 13:38:03 +0800,,北京市,北京市,丰台区,[],[]
6021,辉耀小宗师儿童武术馆,http://i2.s2.dpfile.com/pc/9d50bc8677bb0cb70834a0828a1c93d9(249x249)/thumb.jpg,百子湾路永辉超市2楼,010-53645676,尚无营业时间,[],"[""http://i1.s2.dpfile.com/pc/9d50bc8677bb0cb70834a0828a1c93d9(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/190685e85ea87307e52d7fab5a7dff25(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/fca35b7644cd15a9ad8280c21a36cd82(1000c1000)/thumb.jpg""]",2015-11-22 13:37:51 +0800,2015-11-22 13:37:51 +0800,,北京市,北京市,朝阳区,[],[]
6020,傲士传奇跆拳道馆(华北电力大学馆),http://i1.s2.dpfile.com/pc/406deb9f0d29bcf05a4b93c1e1eef95a(249x249)/thumb.jpg,朱辛庄北农路2号华北电力大学国际交流中心B1楼康体部,13810836162,尚无营业时间,[],,2015-11-22 13:37:38 +0800,2015-11-22 13:37:38 +0800,,北京市,北京市,昌平区,[],[]
6019,德忠武跆拳道(黄村店),http://i1.s2.dpfile.com/pc/63217776d3297e558ae5b753a9772ce9(249x249)/thumb.jpg,兴华大街三段3号百联清城购物中心C座1107室(国美电器旁),"010-57012326,15311299882",10：00-21：00,[],,2015-11-22 13:37:23 +0800,2015-11-22 13:37:23 +0800,,北京市,北京市,大兴区,[],[]
6018,卓越跆拳道培训班俱乐部(上地),http://i2.s2.dpfile.com/pc/40b4421bccb8029d96298c48791a4d05(249x249)/thumb.jpg,信息路48号北京体育大学9号公寓训练馆(近城铁13号线上地站),"010-62987193,18911426171",10：00-22：00,[],,2015-11-22 13:37:04 +0800,2015-11-22 13:37:04 +0800,,北京市,北京市,海淀区,[],[]
6017,松岩跆拳道馆,http://i1.s2.dpfile.com/pc/0a13a9ec34a06b510a0a5cd395587a5f(249x249)/thumb.jpg,安定门外上龙西里41号楼(地坛公园西门马路西侧),010-84123235,尚无营业时间,"[""健身""]",,2015-11-22 13:36:53 +0800,2015-11-22 13:36:53 +0800,,北京市,北京市,东城区,[],[]
6016,初心塾合气道(北太平庄店),http://i2.s2.dpfile.com/pc/d26cd27e2c279816377cb205304bf488(249x249)/thumb.jpg,北太平庄路18号城建大厦6楼(近脉动健身俱乐部),13601073872,10:00-21:00,[],"[""http://i2.s2.dpfile.com/pc/d26cd27e2c279816377cb205304bf488(1000c1000)/thumb.jpg""]",2015-11-22 13:36:40 +0800,2015-11-22 13:36:40 +0800,,北京市,北京市,海淀区,[],[]
6015,功夫之家 少儿跆拳道,http://i2.s2.dpfile.com/pc/f5495f5259697f66b4edc833567e551e(249x249)/thumb.jpg,阜成门万通新世界商场(靠近阜成门地铁站B出口),15910835323,13:00-19:00,[],,2015-11-22 13:36:23 +0800,2015-11-22 13:36:23 +0800,,北京市,北京市,西城区,[],[]
6014,搏击者,http://i1.s2.dpfile.com/pc/736c02eb173c25e0697d9cc2b45dcca1(249x249)/thumb.jpg,天秀花园天秀路古月园小区26号楼(近309医院),13241138867,9:00—22:00,[],,2015-11-22 13:36:11 +0800,2015-11-22 13:36:11 +0800,,北京市,北京市,海淀区,[],[]
6013,北京太极拳培训中心(国贸CBD馆),http://i1.s2.dpfile.com/pc/bef9f52800abf4662a273e2f04a60c10(249x249)/thumb.jpg,阳光100国际公寓C座1107室(西大望路，金地中心，东方梅地亚中心，建国门外大街),010-56075574,08:00-22:00,[],,2015-11-22 13:35:57 +0800,2015-11-22 13:35:57 +0800,,北京市,北京市,朝阳区,[],[]
6012,功夫之家,http://i3.s2.dpfile.com/pc/cc7d34a5036dc2075f7cd2e33e752d5f(249x249)/thumb.jpg,北苑家园绣菊园居委会(近幸福泉幼儿园),13146901385,尚无营业时间,[],,2015-11-22 13:35:41 +0800,2015-11-22 13:35:41 +0800,,北京市,北京市,朝阳区,[],[]
6011,Aone时尚运动馆,http://i1.s2.dpfile.com/pc/f63a93c616e7c376eb7ad0fe5f1ef239(249x249)/thumb.jpg,远大路1号金源燕莎购物中心E11B2号(苏州桥西、世纪城贵友),4000975859,周二-周日10：00-22：00 详询400-097-5859,"[""健身""]","[""http://i3.s2.dpfile.com/pc/4b80dd446469c7c0828b06b702c9a0a9(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/5ce7053007d76ec3e0efe5351d8e1b88(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/48a3dfb82fc0d1b130cc4f2ce24419d8(1000c1000)/thumb.jpg""]",2015-11-22 13:35:28 +0800,2015-11-22 13:35:28 +0800,,北京市,北京市,海淀区,[],[]
6010,元融会空手道(巴沟店),http://i2.s2.dpfile.com/pc/9281867e23a09e41302a86a639030169(249x249)/thumb.jpg,巴沟南路35号万泉新新家园4号楼健身会所,4000030456,周四下午16:30-18:00,[],,2015-11-22 13:35:16 +0800,2015-11-22 13:35:16 +0800,,北京市,北京市,海淀区,[],[]
6009,宣体跆拳道,http://i2.s2.dpfile.com/pc/2ed98852b0f6cf222f53afffe31f4304(249x249)/thumb.jpg,登莱胡同29号,"",尚无营业时间,[],"[""http://i2.s2.dpfile.com/pc/2ed98852b0f6cf222f53afffe31f4304(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/467bb10920a7c6515d300cdc68dd7349(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/58ed766421d0b2d1e3b8d59431c65d9c(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/40dce9040f8a19a35b3b802310ecfd41(1000c1000)/thumb.jpg""]",2015-11-22 13:35:01 +0800,2015-11-22 13:35:01 +0800,,北京市,北京市,西城区,[],[]
6008,傲士传奇跆拳道馆(上地馆),http://i1.s2.dpfile.com/pc/1527d6a8f7d9f79ae7e87d63165cf1d4(249x249)/thumb.jpg,圆明园西路2号农业大学西校区教职工活动中心,13810836162,尚无营业时间,[],,2015-11-22 13:34:45 +0800,2015-11-22 13:34:45 +0800,,北京市,北京市,海淀区,[],[]
6007,东城武术馆,http://i3.s2.dpfile.com/pc/069e6bc4b0e577f401d274c2404dcff8(249x249)/thumb.jpg,东单体育中心院内,010-65129338,尚无营业时间,[],"[""http://i3.s2.dpfile.com/pc/069e6bc4b0e577f401d274c2404dcff8(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/b17fe73bf59ff1013678c2a799601b59(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/9f4f18c57ced2f18d798f2e1a94db991(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/130251ed51aedee9012af49b10265d84(1000c1000)/thumb.jpg""]",2015-11-22 13:34:32 +0800,2015-11-22 13:34:32 +0800,,北京市,北京市,东城区,[],[]
6006,红森拳馆,http://i3.s2.dpfile.com/pc/4001ac518469a2ade9c1560dcd20c007(249x249)/thumb.jpg,蓝靛厂北路,010-53686088,尚无营业时间,[],,2015-11-22 13:34:17 +0800,2015-11-22 13:34:17 +0800,,北京市,北京市,海淀区,[],[]
6005,奥尚体苑,http://i3.s2.dpfile.com/pc/5893a86b0051c1a324b894b3f39358dd(249x249)/thumb.jpg,八里庄西里远洋天地远洋商务中心61号楼14层,"010-53601230,13311484089","09:00-21:00 周一,周二,周三,周四,周五,周六,周日",[],,2015-11-22 13:33:56 +0800,2015-11-22 13:33:56 +0800,,北京市,北京市,朝阳区,[],[]
6004,东方武王国际武术俱乐部,http://i1.s2.dpfile.com/pc/231839613b7bc22623c2fb92086b990f(249x249)/thumb.jpg,"西红门路12号综合市场(加油站里,麦德国际幼儿园对面)内左侧二楼中部(麦德国际幼儿园、 加油站内、7天连锁酒店)","13466645481,15711186780",10:00--20:00,[],"[""http://i2.s2.dpfile.com/pc/0a68954aef08e466ecb5199f9a146e5d(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/231839613b7bc22623c2fb92086b990f(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/37310b42c8530acdec89ea1c0672fa58(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/03582f003199231dc6fd296c2b717b22(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/e5543ac2bdf74c3e9c4303dd7c80d5ff(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/60868cc26ddd61ca424e2c1c44a39e33(1000c1000)/thumb.jpg""]",2015-11-22 13:33:44 +0800,2015-11-22 13:33:44 +0800,,北京市,北京市,大兴区,[],[]
6003,力奥西北旺跆拳道馆,http://i2.s2.dpfile.com/pc/13cf69c561420c0ce66f2845484e4c99(249x249)/thumb.jpg,西北旺黑龙潭路58号(秋风阁),15011410312,尚无营业时间,[],,2015-11-22 13:33:30 +0800,2015-11-22 13:33:30 +0800,,北京市,北京市,海淀区,[],[]
6002,极道场(工人文化宫馆),http://i2.s2.dpfile.com/pc/00bd6e70ca5aed0ef4ccaf6eb704493e(249x249)/thumb.jpg,万柳华府北街2号海淀区工人文化宫四楼(万柳华联南侧电影院四楼),13522012934,10:30-21:00,[],,2015-11-22 13:33:19 +0800,2015-11-22 13:33:19 +0800,,北京市,北京市,海淀区,[],[]
6001,罗子真太极拳培训,http://i3.s2.dpfile.com/pc/5223b2b5da95ba577f5af45bc8c3ed7d(249x249)/thumb.jpg,高碑店北花园村212号(近东方古缘市场),010-65460538,随到随学,[],,2015-11-22 13:33:05 +0800,2015-11-22 13:33:05 +0800,,北京市,北京市,朝阳区,[],[]
6000,九州乾元剑道馆(九州乾元剑道大望路馆),http://i3.s2.dpfile.com/pc/d73df7ba9ab6400f460c770711be036b(249x249)/thumb.jpg,陈经纶中学北工大帝景实验学校篮球馆(珠江帝景),13718275911,尚无营业时间,[],,2015-11-22 13:32:53 +0800,2015-11-22 13:32:53 +0800,,北京市,北京市,朝阳区,[],[]
5999,杨氏活步大架太极拳培训,http://i2.s2.dpfile.com/pc/3e438d3bf4ffe21897cd6d82c002aeb1(249x249)/thumb.jpg,中关村南大街5号北京理工大学内,15201632429,19:00-21:00,[],,2015-11-22 13:32:38 +0800,2015-11-22 13:32:38 +0800,,北京市,北京市,海淀区,[],[]
5998,国家会议中心击剑馆,http://i2.s2.dpfile.com/2010-08-03/4894087_b.jpg(249x249)/thumb.jpg,北四环中路奥林匹克公园,010-84373300,尚无营业时间,[],"[""http://i2.s2.dpfile.com/pc/b5c1dffcd7a2eb7feb29b1c907e3e90f(1000c1000)/thumb.jpg""]",2015-11-22 13:32:26 +0800,2015-11-22 13:32:26 +0800,,北京市,北京市,朝阳区,[],[]
5997,千水八卦武馆,http://i3.s2.dpfile.com/pc/763400b3e0c82935b5a42a7d6832a3a1(249x249)/thumb.jpg,星火西路小辛庄甲30号嘉艺名苑东三厅,010-85842918,尚无营业时间,"[""健身""]",,2015-11-22 13:32:11 +0800,2015-11-22 13:32:11 +0800,,北京市,北京市,朝阳区,[],[]
5996,君缘道场(北蜂窝路店),http://i2.s2.dpfile.com/pc/c4a85ed8457a3f7a159cf05699e681ca(249x249)/thumb.jpg,北蜂窝路32号铁路局文化宫4楼(小马厂),010-51823569,"周二　下午 7：00—8：30
周五　下午 8：00—9：30
周日　下午 8：00—9：30",[],"[""http://i3.s2.dpfile.com/pc/c4a85ed8457a3f7a159cf05699e681ca(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/a332828c8257df27ffa093f150263dce(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/2db3aa7841118c4f0e7309e7b7689962(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/bd842187f1b66504d02ff0e006d1c712(1000c1000)/thumb.jpg""]",2015-11-22 13:31:56 +0800,2015-11-22 13:31:56 +0800,,北京市,北京市,海淀区,[],[]
5995,博武艺深功夫会馆(永定路店),http://i2.s2.dpfile.com/pc/9f6d8ad5c64b3f7299321f03b55a0154(249x249)/thumb.jpg,永定路乙1号院14楼1楼乐府江南健身会所B1楼,010-58970588,10：00——19：00,[],"[""http://i1.s2.dpfile.com/pc/9f6d8ad5c64b3f7299321f03b55a0154(1000c1000)/thumb.jpg""]",2015-11-22 13:31:40 +0800,2015-11-22 13:31:40 +0800,,北京市,北京市,海淀区,[],[]
5994,中华宝贝功夫会馆,http://i2.s2.dpfile.com/pc/8da05cdd2173eeaba3c3711eed6c9bc4(249x249)/thumb.jpg,世茂百货三层(三里屯),010-84004406,"周一到周五上午10:00到下午7：00
周六日        上午  9:00到下午7:00",[],"[""http://i1.s2.dpfile.com/pc/8da05cdd2173eeaba3c3711eed6c9bc4(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/ea49bf98a40db88c66d5ab38e2ceca0c(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/60955793899a7ddd05e92e33b879919f(1000c1000)/thumb.jpg""]",2015-11-22 13:31:26 +0800,2015-11-22 13:31:26 +0800,,北京市,北京市,朝阳区,[],[]
5993,北京利龙跆拳道教育连锁机构(亚运村店),http://i2.s2.dpfile.com/pc/e230f9663f980ed040a87e0561917e88(249x249)/thumb.jpg,北苑路170号凯旋城6号楼5楼501室(近5号线城铁边上),010-58236723,本道场早上9点至晚上9点均可参观咨询,"[""健身""]","[""http://i3.s2.dpfile.com/pc/ad5aa2be54650c1ff6c4003f958d1b87(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/8929b6d5eeb751ec513d1409cd50d63a(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/093d3ca3f167bff9150ce18cc486bac8(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/143743bf8430ef4f3856f6b8b52cf702(1000c1000)/thumb.jpg""]",2015-11-22 13:31:12 +0800,2015-11-22 13:31:12 +0800,,北京市,北京市,朝阳区,[],[]
5992,健龙森跆拳道,http://i2.s2.dpfile.com/pc/06eb2d90a04eeb94fe00067f92d4be75(249x249)/thumb.jpg,滨河路108号,15010867355,10；00-21；00,[],"[""http://i2.s2.dpfile.com/pc/06eb2d90a04eeb94fe00067f92d4be75(1000c1000)/thumb.jpg""]",2015-11-22 13:30:58 +0800,2015-11-22 13:30:58 +0800,,北京市,北京市,通州区,[],[]
5991,道欣功夫跆拳道馆(教练员培训中心),http://i2.s2.dpfile.com/pc/ed9b447ad43fe8ef6df49577cf01c20e(249x249)/thumb.jpg,"首邑上城40号楼1单元5层901室(近黄村枣园地铁站,兴华中学,兴华建材城)",13240950166,尚无营业时间,[],,2015-11-22 13:30:38 +0800,2015-11-22 13:30:38 +0800,,北京市,北京市,大兴区,[],[]
5990,功夫之家(石佛营店),http://i3.s2.dpfile.com/pc/f5a4251c21ab16a31dbd03d319ee85d8(249x249)/thumb.jpg,石佛营路晨光家园323号澳远健身会所内(公交农民日报社旁),13146901385,09：00-22：00,[],,2015-11-22 13:30:21 +0800,2015-11-22 13:30:21 +0800,,北京市,北京市,朝阳区,[],[]
5989,吴凡跆拳道,http://i3.s2.dpfile.com/pc/d1ef7079a01506a2abe3b78741bf8dba(249x249)/thumb.jpg,丰北路28院吴凡跆拳道专门道场,13699108069,周一二三五六日早九至晚九,[],,2015-11-22 13:30:05 +0800,2015-11-22 13:30:05 +0800,,北京市,北京市,丰台区,[],[]
5988,中国空手会武馆(新街口店),http://i2.s2.dpfile.com/pc/e8ae0d4e0c73b1c818895e697df68c8b(249x249)/thumb.jpg,西直门内大街69号新街口电影院B1层,010-62275248,10：00-17：00,"[""健身""]","[""http://i1.s2.dpfile.com/pc/af13136fd06c8657c9b779a88537a29c(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/c777dd9fe42e008f18b8617f14287d8b(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/a270fe626abf331155bdb093e0665bd6(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/4c2e27d2b316db641e22be6e1cd69d24(1000c1000)/thumb.jpg""]",2015-11-22 13:29:52 +0800,2015-11-22 13:29:52 +0800,,北京市,北京市,西城区,[],[]
5987,吴凡跆拳道,http://i1.s2.dpfile.com/pc/5924845ad8b8db5e7e1602aabe3f18d1(249x249)/thumb.jpg,泥洼路甲36号,"",尚无营业时间,[],"[""http://i1.s2.dpfile.com/pc/5924845ad8b8db5e7e1602aabe3f18d1(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/256027ca5a256e8d7ed372b524a078b0(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/5bc610b12600c3a79d6b98a4a10559f7(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/16525baebbf7ade56f85a1b5748a1a5a(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/b3e17fbf93deaee2515c27ad17427043(1000c1000)/thumb.jpg""]",2015-11-22 13:29:40 +0800,2015-11-22 13:29:40 +0800,,北京市,北京市,丰台区,[],[]
5986,宁宇博力跆拳道俱乐部,http://i1.s2.dpfile.com/pc/8bd8e2db1697a1655ee751692c0de4df(249x249)/thumb.jpg,天坛东路13号天坛体育场内(近天坛东门),010-67018199,09：00--20:30,[],"[""http://i1.s2.dpfile.com/pc/e723f58e8307cc7447f604ebe89bc10c(1000c1000)/thumb.jpg""]",2015-11-22 13:29:25 +0800,2015-11-22 13:29:25 +0800,,北京市,北京市,东城区,[],[]
5985,王德生咏春国术总会,http://i1.s2.dpfile.com/pc/a77ed02f821e5372019812900260c2bc(249x249)/thumb.jpg,西坝河国美电器南200米,010-82594589,17:00---21:00,[],,2015-11-22 13:29:05 +0800,2015-11-22 13:29:05 +0800,,北京市,北京市,朝阳区,[],[]
5984,宝智源跆拳道馆,http://i1.s2.dpfile.com/pc/4721d0da333676e991e6c8884338a15d(249x249)/thumb.jpg,鲁谷南路(速8酒店7层)西鑫大厦内,010-51713121,周一至周五17:30——21:00  周六、日9:30——21:00,[],"[""http://i1.s2.dpfile.com/pc/4721d0da333676e991e6c8884338a15d(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/7ce109fc5e5845b2a4ccd9cd6b6c25d4(1000c1000)/thumb.jpg""]",2015-11-22 13:28:53 +0800,2015-11-22 13:28:53 +0800,,北京市,北京市,石景山区,[],[]
5983,北京利龙跆拳道教育连锁机构(双井店),http://i1.s2.dpfile.com/pc/16811ded397a02b2e740c11c6fd8f0a8(249x249)/thumb.jpg,广渠门外大街8号优士阁B座2605室(近双井桥),010-58613868,尚无营业时间,[],,2015-11-22 13:28:38 +0800,2015-11-22 13:28:38 +0800,,北京市,北京市,朝阳区,[],[]
5982,综合格斗,http://i2.s2.dpfile.com/pc/fa2e30f95ac8c72184db94e7fcabf27e(249x249)/thumb.jpg,国家奥体中心综合训练馆奥东武道俱乐部,010-50830487,尚无营业时间,[],,2015-11-22 13:28:26 +0800,2015-11-22 13:28:26 +0800,,北京市,北京市,朝阳区,[],[]
5981,利龙跆拳道(方庄馆),http://i1.s2.dpfile.com/pc/1bddaa6861759beed7fddb4f7b14b1ff(249x249)/thumb.jpg,四方景园二区七号楼育强幼儿园三层,"",尚无营业时间,[],,2015-11-22 13:28:07 +0800,2015-11-22 13:28:07 +0800,,北京市,北京市,丰台区,[],[]
5980,正心馆合气道(兆龙道场),http://qcloud.dpfile.com/pc/DCIWDFmOKibdIofXVkxcWjLwP41xBE-Ev2mMOzzZUGtnv1lG8TIqqIoQwpDFBVisGlZteH1Hr2Hx2EhJBCuTMw.jpg,工体北路2号兆龙青鸟健身内(三里屯太古里，地铁十号线团结湖站，兆龙饭店),4008409996,惠东道场（周一、周四晚8:00-9:30）；什刹海道场（周二、周五晚7:30-9:00；周日下午3:00-4:30）；西单道场（周三、周日晚8:00-9:30）；中海紫金苑道场（周三、周六晚8:00-9:30）；兆龙道场（周六晚8:00-9:30）,[],,2015-11-22 13:27:54 +0800,2015-11-22 13:27:54 +0800,,北京市,北京市,朝阳区,[],[]
